conteudo,id_str,alegria,amor,medo,raiva,tristeza,ironia,nulo
"Curitiba hoje.
🖤

#TsunamiDaEducação #NaRuaPelaEducação https://t.co/xTXhHbgQuZ",1128819022659768320,0,0,0,0,0,0,1
"@profpaulamarisa Amanhã, dia útil, dia de trabalho, dia de escola! Minha filha estará na escola lindamente estudando e se preparando, pois sabe que o caminho da conquista é o esforço e a dedicação. #Dia30MeuFilhoNãoVai",1133881352045170688,0,0,0,1,0,0,0
"Olha o #TBT2019 de ontem melhor manifestação   #todospelaeducacao #ForaBolsonaro 
#NaRuaPelaEducacao https://t.co/WM0CPX5qa0",1129031463356248067,0,0,0,0,0,0,1
O cu tá trancado #TsunamiDaEducação https://t.co/OnO3UP9pNx,1128418734408904705,0,0,0,0,0,0,1
"""Salvador nas ruas contra os ataques à educação.""

#15M #TsunamidaEducação #NaRuaPelaEducação #15MgreveGeral

Para mais conteúdo acesse:
https://t.co/fpKusM2VTZ

#jornalismo #webradio #notícia #brasil #música #siga #siga-nos #compartilhem #aussel #saúde https://t.co/KkqNWgY5Ea",1128754480567267328,0,0,0,0,0,1,0
"@paulacamara_ @nilson_quintao Você sabe o que é coações? Entendi, seguidor de bozonaro não sabe.
Vá estudar.
#30MpelaEducacao
#BrasilPelaEducacao",1134202631025496064,0,0,0,1,0,1,0
O filho teu não foge para Dallas #TodosPelaEducação,1129113770662481920,1,0,0,0,0,0,0
"@senadorhumberto #30M 
#TsumaniDaEducacao 
#TodosPelaEducação",1134281715294322688,0,0,0,0,0,0,1
O meu se pedisse para ir levaria uma surra. #Dia30MeuFilhoNaoVai https://t.co/MeavcWpxFx,1134123148675297280,0,0,0,1,0,0,0
"Fique por dentro da agenda de mobilizações em várias cidades do país https://t.co/xszFOTYnMY

#Tsunami13Agosto #Tsunami13A #TsunamiDaEducacao #13A",1161251561865134081,0,0,0,0,0,0,1
#TsunamiDaEducação #15m #NaRuaPelaEducação HISTORIADORES NA LUTA! https://t.co/ws9EtzNN5q,1128760692864114690,1,0,0,0,0,0,0
#Dia30MeuFilhoNaoVai https://t.co/k4kLb1swa7,1133851954160033792,0,0,0,1,0,0,1
#Marolinha30M acho que não dá nem isso,1134230383044812800,0,0,0,0,0,0,1
"@BelinhaPoodleBR Meu filho é eu que educo.
#Dia30MeuFilhoNaoVai",1133866359811694594,1,0,0,1,0,1,0
#Dia30MeuFilhoNaoVai https://t.co/Hp0XIKo7TD,1133867795911970816,0,0,0,0,0,0,1
@senadorhumberto @FabioMe12629554 Encontrei milhares de robôs. #BrasilNasRuas https://t.co/wRXeKxOBto,1133226449668907009,0,0,0,0,0,1,0
"@jairbolsonaro Estamos junto contigo Sr. Presidente. Não somos Robôs e nem Fake News. Somos pessoas reais e Apoiamos seu Governo. Queremos as Mudanças Necessárias para Nosso País Prosperar!!!
#BrasilNasRuas",1132832166222680066,2,0,0,1,0,0,0
@leandroruschel #BrasilNasRuas,1132781865516044288,0,0,0,0,0,0,2
"@samiabomfim #Dia30MeuFilhoNaoVai
 
Ruma da vagabundo",1133860619994697728,0,0,0,1,0,0,1
"@mariadorosario VIVA PORTO ALEGRE RS!!!
VIVA a Educação Pública !!#30MpelaEducacao 
#BrasilPelaEducacao #Tsunami30M 
#Tsunami30M 
#",1134229356119805952,1,0,0,0,0,0,0
"#Marolinha30M

GENTE A RAINHA DO TT NÃO FALA NADA ESTÁ TÃO CALADA SERÁ PQ @detremura https://t.co/d6Wgiggpif",1134229095330570240,0,0,0,0,1,1,0
#30M São Paulo https://t.co/LN7ZttkL4w via @YouTube,1134218236042653699,0,0,0,0,0,0,1
"Essa nota do MEC serviu apenas pra acalmar o coração dos bolsominions que tão irritadinhos e dar ainda mais sangue nos olhos de quem tá protestando. Não vai ter ditadura, vai ter educação! #30MpelaEducacao",1134242182695718913,0,0,0,2,0,2,0
"Muito boa idéia! 
#BrasilNasRuas https://t.co/LYBF3dSdZK",1132783301805129729,1,0,0,0,0,0,0
"A nova batalha agora é:
#PLN4APROVAJA 
Vamos soldados a luta continuar ....
#Dia30MeuFilhoNaoVai 
#Dia30EuVouTrabalhar 
#",1134170740159369216,1,0,0,0,0,0,0
"Grande Dia
  #todospelaeducação",1128834323581472769,1,0,0,0,0,0,0
"Isso a Globo não mostra!!
#BrasilNasRuas https://t.co/NppbxF0s22",1133199462971711488,0,0,0,1,0,0,0
@RoseLimaBr @jairbolsonaro #BrasilNasRuas,1133441880304291841,0,0,0,0,0,0,2
"@AOC Try googling ‘Tamany Hall’. It will illustrate how democrats from the place you purport to come from used  Irish immigration to oppress blacks - see the bio of Fernando Wood, a dem Rep like you, who opposed the #13A.",1145131076022439937,0,0,0,0,0,0,1
"✊ Mesmo com chuva, estudantes da Universidade Federal de Viçosa ocupam as ruas da cidade. É o #TsunamiDaEducação em defesa do futuro do Brasil! #LevanteDosLivros #NaRuaPelaEducação https://t.co/D5RsGjCMNQ",1128749807785394185,1,0,0,0,0,0,0
@pedroozores ESTAMOS FIRMES COM BOLSONARO. Chega de #Balburdia !!!  Basta de fazer dos jovens #idiotasúteis para professores doutrinadores. #BrasilComWeintraub #LavaJatoMEC,1129141855424266240,0,0,0,0,0,0,1
"👏👏👏👏👏👏👏
#Dia30MeuFilhoNaoVai https://t.co/NoMdX9pTRk",1134109258352664576,0,1,0,0,0,0,0
#Balbúrdia en la #universidad? En defensa de la @universidad pública en #Brasil y en #AmericaLatina https://t.co/mEXOahRuSq,1177673724776108034,0,0,0,0,0,0,1
#Terca13NasRuas #AmanhaERua #Tsunami13A https://t.co/Akj5fbThs4,1161041631002419200,0,0,0,0,0,0,1
"@RaquelBlak @deb156411 🤣🤣🤣🤣🤣🤣
#Dia30EuVouTrabalhar",1134176173586558976,1,0,0,0,0,0,0
"🌻VENDA DE ADESVIOS AMANHÃ NO CENTRO DE FLORIPA 🌻

vou estar no ifsc por toda a manhã e na concentração do ATO #30M apartir das 15h30 na ALESC!!!!!

🍃dá aquele rt maroto pra ajuda a artista local🍃
#designativista https://t.co/Oz3ngHDmaJ",1133875817484869632,0,0,0,0,0,0,1
Dia 13 vem ai! #13A https://t.co/Ki0y11kzEP,1158317141000708096,1,0,0,0,0,0,0
"Vem pra rua deixe o curral.
#Tsunami13A 
#TsunamiDaEducacao 
#SaiDoCurralBolsominion😛 https://t.co/0o9PPbBRtA",1158091233673322497,1,0,0,0,0,1,0
Ansioso pro #TsunamidaEducação amanhã,1128398972790427654,0,0,0,0,0,0,1
"Quantas vezes forem retiradas, tantas recolocaremos 👊 #30MpelaEducação  https://t.co/Ukly8ES64g",1134236883670712320,1,0,0,0,0,0,0
"contando alguma parte emocionante da história 😲😆
meus menin@s! 🙌🏻👩🏻‍🏫📖📚👩🏻‍🎓
#vaiterprofessorasim
#pedagogia
#tsunamidaeducacao https://t.co/fzBM3QvBCv",1170820438429245440,0,1,0,0,0,0,0
"@mbrprogressista @jairmearrependi #tsunamidaeducação 
Vai ter greve!",1128442004181012480,0,0,0,1,0,0,0
#BrasilNasRuas.. https://t.co/Io2yNa5jP1,1132848448905076737,0,0,0,0,0,0,1
Se tem uma coisa que me emociona é ver esses inúmeros vídeos de alunos gritando #tiraamaodomeuif pelo país a fora. Muito orgulho de fazer parte dessa instituição! E vamos a luta 💪,1125940727626780673,1,1,0,0,0,0,0
"Trying to speak to a manager went nowhere,"" says Tartaro. #digitalmarketing #kanyewest #artificialintelligence #maga #machinelearning #herşeyçokgüzelolacak #TsunamiDaEducação #marketingonline #luxurylife #love #guns #MastersReforma #photooftheday #smallb… https://t.co/kme2kPPZJG https://t.co/lkOfUMjoJd",1162549498255745024,0,0,0,0,0,0,2
#Dia30MeuFilhoNaoVai ser massa de manobra👊😠👊,1133854821348446208,0,0,0,1,0,0,0
Nunca na história desse país um ministério passou tanta vergonha como o MEC tá passando. #30MpelaEducacao,1134219777080266752,0,0,0,0,0,1,0
#Dia30EuVouTrabalhar https://t.co/SaAEgYiwAr,1134167470288384001,0,0,0,0,0,0,1
"DCE UNAMA NA SALA DE AULA E NAS RUAS! 

#DIA13ÉnaRua #13A #TsunamiDaEducacao #richardcallefa #UNE https://t.co/JM1WvyS4Nv",1159626980750450688,0,0,0,1,0,0,1
#TaChovendoProtesto #30MpelaEducacao #30M #BrasilPelaEducação #TsunamiDaEducacao https://t.co/NVMu8QSivw,1134214140476760064,1,0,0,0,0,0,0
Trabalhador de verdade faz manifestação geralmente no domingo. #BrasilNasRuas,1132782824489140229,0,0,0,0,0,1,0
#TiraAMãoDoMeuIF #TiraAMãoDaMinhaEducação #NãoVaiTerCorte #VaiTerLuta 💚 https://t.co/vb93RcEqcg,1128814689935343616,0,0,0,0,0,0,1
"#OsPingosNosIs mostrando ao vivo o verdadeiro motivo da manifestação: ""Mula Livre"". 
Até peitada no repórter teve! 
Pouca gente e muita violência. 
Nada de educação há nisso...
#Marolinha30M https://t.co/zc8HcP0yAz",1134235086520573960,0,0,0,1,0,1,0
"Não gosto do que o PT ta fazendo, transformando a manifestação em um ato político, mas é muita hipocrisia da direita se manifestar contra isso... 
 #NaRuaPelaEducacao
#democracia https://t.co/rw5cNWdR0X",1128772779535458304,0,0,0,1,0,0,0
@samiabomfim @J_LIVRES #Dia30EuVouTrabalhar #Dia30MeuFilhoNaoVai #Bolsonaro2022,1134246985131859968,0,0,0,0,0,0,1
"@ananiasfernanda Até tu, querido @lobaoeletrico !?!? Vc é mais, muito mais que isso! 
#BrasilNasRuas",1132848856734027778,0,0,0,0,0,0,1
"isso é o cúmulo...

depois dessa eu perdi o ultimo dos poucos resquícios de fé que me restavam sobre esse governo...

mas se o Bolsonaro acha q nos chamar de ""idiotas úteis"" vai nos afetar, ele está errado

#NaRuaPelaEducacao #TsunamiDaEducação #15M https://t.co/lyptmhBund",1128824072647991299,0,0,0,1,0,0,0
Um 7 de setembro pela educação e Amazônia #Tsunami7S #TsunamiDaEducação https://t.co/71F5TffzbB,1167909947914379266,0,0,0,0,0,0,2
"O twitter fede quando, o bozonario faz um tweet...
#ForaBolsonaro #TsunamiDaEducação #NaRuaPelaEducação #TodosPelaEducação 
#GreveGeralFortalezaBrasil",1129031005409546240,0,0,0,1,0,0,0
#30MpelaEducação queria ter ido porém dormi,1134219703742816256,0,0,0,0,0,0,1
"@jairbolsonaro ISSO FOI SÓ UMA PRÉVIA DO QUE ESTÁ POR VIR!

#TodosPelaEducação
#15M
#NaRuaPelaEducação
#TsunamiDaEducação",1128775358013161473,1,0,0,0,0,0,0
"Ontem o povo foi às ruas sem ser:
-Pagos,
-Alimentado com sanduíche de mortadela,
-Obrigado e coagido por professores,
-Viciado em drogas,
-Filiado a partidos que perderam a teta,
-Sindicalista ou participante de movimentos ilegais
#BrasilNasRuas 
#GrandeDia
#saldo26demaio",1132997450300559360,0,0,0,1,0,1,0
"Do you hear the people sing?

#TodosPelaEducação em Avenida Presidente Vargas https://t.co/IgZuMOxWqN",1128810244057063424,0,0,0,0,0,0,1
"Bora derrubar o Bozo, força tsunami da educação
#TsunamiDaEducacao",1132705748872499200,0,0,0,2,0,0,0
O presidente que chama a população de idiota não comete quebra de decoro? #ForaBolsonaro #TsunamiDaEducacao #todospelaeducacao #NaRuaPelaEducacao,1128760756424650753,0,0,0,1,0,0,0
"Quando a discórdia reina o pior dos elementos toma o poder: Foi Bolsonaro e os evangélicos que tem lábios de mentirosos 
#30MpelaEducacao #30M #Tsunami30M #Tsunami30M brasil
#BrasilPelaEducação #marinhadobrasil #BrasilPelaEducação #UniversidadeÉResistência
https://t.co/8lNUbXg0Rh",1134206643066068992,0,0,0,1,0,0,0
"As universidades brasileiras são fundamentais não só para a nossa educação, mas para o desenvolvimento científico e tecnológico do país #30MPelaEducacao #BrasilPelaEducação",1134095869261885441,2,0,0,0,0,0,0
Os atos foram surpreendentes! Tomara que ajudem a conscientizar a população sobre o mal que esse governo faz para o Brasil. #TodosPelaEducação #TsunamiDaEducação,1128827788801323009,1,0,0,2,1,1,0
Na Bahia #BrasilPelaEducação @guimaraes13PT https://t.co/olrxAtrihH,1134114509424070656,0,0,0,0,0,0,1
#NaRuaPelaEducação,1128727167653810176,1,1,0,0,0,0,2
"#tiraamaodomeuif #BOLSOBARO 
#TsunamiDaEducação #NaRuaPelaEducação https://t.co/7U3JYj2HkO",1129030026115129344,0,0,0,0,0,0,1
"Escolas particulares de São Paulo vão parar em dia de protestos
   
  https://t.co/uuuAh2NNrO …
   
  #TsunamiDaEducação #Bandnewsfm #JN #JG #Globonews #G1",1128414695252287488,0,0,0,0,0,0,1
#TsunamiDaEducação acabe com esse governo antes que ele acabe com o Brasil.,1128421501026410497,0,0,0,1,0,0,0
"@jefferson_cobra @goulart_lenita @jason_lives13 😂😂😂😂 bem capaz. Eles são loucos. 👏👏👏👏🇧🇷🇧🇷🇧🇷🇧🇷 #BrasilNasRuas 
#GrandeDia",1133128307208347653,1,0,0,0,0,2,0
Belém mais uma vez dando um show em defesa da Educação #30MpelaEducacao #30M #brasilpelaeducacao #TsunamiDaEducacao #Belém #BelémdoPará https://t.co/TyLwNuvTOK,1134263611847839745,0,0,0,0,0,0,1
"@cdantas5 @zeca_dirceu 😂😂👏👏👏👏
💛💙💚👉🇧🇷😎
#PL672NAO 
#Dia30MeuFilhoNaoVai 
#NovaPrevidenciaJa
💙💚💛👉🇧🇷😎",1133870991896129536,0,0,0,0,0,0,1
"Avisando: manifestação em final de semana ou feriado é micareta. 

Além do mais não é possível paralisar escolas e universidades em dia de folga

#13A #Tsunami13A #TsunamiDaEducacao",1161322709617278976,0,0,0,0,0,0,1
@MarciaSant2019 #Dia30EuVouTrabalhar até morrer,1134313041745416197,0,0,0,0,0,0,3
@freitasdinda @luh_roma @Lelecoutz #Dia30MeuFilhoNaoVai POIS ESTARÁ TRABALHANDO E ESTUDANDO. https://t.co/iZ0NaRO2nJ,1133881227851776000,0,0,0,1,0,0,0
#VazaJato #ForaMoro #MoroMente #Tsunami13A #LulaPresoPolitico https://t.co/eqYItKyar6,1160169006445355009,0,0,0,0,0,0,1
"Agora posso dizer que EU JÁ PAREI O TRÂNSITO 

#TiraAMãoDoMeuIF https://t.co/3q4nl5XOYp",1126235957034876928,0,0,0,1,0,0,0
"@bibipagani @ivani64 @radiojovempan @JovemPanNews @BlogDoPim Tomou varias peitadas sim, ainda bem q não teve uma agressão mais séria, e no final se percebe q o repórter ficou muito abalado, e ele somente estava fazendo seu trabalho. #Marolinha30M",1134245830989361163,0,0,0,1,0,0,0
"Parabéns ministro, os serviços finalmente sendo concluídos nesse país.
#BrasilNasRuas https://t.co/X89FiOoKJI",1132782178486693888,0,0,0,0,0,1,0
Marcarei presença na #TsunamiDaEducação. 💪,1128420363266818048,1,0,0,0,0,0,0
@JulyB_Lucille #BrasilnasRuas,1132794823310749696,0,0,0,0,0,0,1
"Olha quem está organizando esta manifestação pela ""educação"". PT, PSOL e PCdoB, que agora estão unidos com o MDB ( isso mesmo, com o Temer e o Calheiros) #Dia30EuVouTrabalhar  #Dia30MeuFilhoNaoVai https://t.co/SMMqMz8k5M",1134198758890246148,0,0,0,1,0,1,0
"@majutrindade Tudo errado!
Mas tamo na rua! 
#pelaeducação 
#tiraamaodomeuif #TiraAMaoDaMinhaFederal https://t.co/xO5O3QSu8J",1128653642758807552,1,0,0,0,0,0,0
"@dira_551 Perfeito Dira...
Tô com você! 
#30M",1133361962635669504,0,0,0,0,0,0,1
@let_dex #BrasilNasRuas,1132786121228865536,0,0,0,0,0,0,1
#Marolinha30M https://t.co/iAfihpECMG,1134195707752189952,0,0,0,0,0,0,1
"@andreaalbertim @andreassq1 Perfeito, não existe seita nehuma apenas uma vontade majoritária de mudança nas práticas políticas para que o país possa voltar a crescer. Ele simplesmente esta dispoto a comprar esta briga! Pena que acham que isto é apenas vontade dele e nao a te todos nós!! #BrasilNasRuas",1132954808749645826,0,0,0,1,0,0,0
"Em Blumenau alunos da UFSC, IFSC e FURB, junto com outras militâncias ocuparam as ruas do centro da cidade.
Fotos: Carolina Gabriela/ Estudantes NINJA 
#TsunamiDaEducacao #todospelaeducacao #NaRuaPelaEducacao https://t.co/3PCudQz7lq",1128858975787769858,0,0,0,1,0,0,0
#30MpelaEducacao #BrasilPelaEducação Universidades federais chegam ao limite do sufocamento https://t.co/v3zdc1Kz5m,1134147485671317505,0,0,0,1,1,0,0
"#30MpelaEducacao

Os bots do Bolsolixo tão puto e tão tentando subir uma outra tag. Q dó 
Não cansam de passar vergonha",1134234527113629696,0,0,0,1,0,0,0
"Apesar da chuva, a Candelária ficou assim [Rio] -
https://t.co/Dl5KYbZARs -
RT André via Lucia Freitas - #15M #GreveNacionaldaEducação #TsunamiDaEducacao #TodosPelaEducação #NaRuaPelaEducação -",1128809358937284608,1,0,0,0,0,0,0
#Tsunami13A #TsunamiDaEducacao,1161263675531038723,1,0,0,0,0,0,0
"Foi lindo hoje, com #TodosPelaEducaçao.",1128853402824400901,0,1,0,0,0,0,0
#BrasilNasRuas https://t.co/LuEZdjI6JL,1132938144825970694,0,0,0,0,0,0,1
"Hoje foi um dia de orgulho para nossa comunidade acadêmica, continuemos unidos para o aperfeiçoamento e desenvolvimento da ciência e educação. #NaRuaPelaEducacao",1128761436732383232,2,0,0,0,0,0,0
"Só terei memórias boas desse dia incrível! Finalmente me sinto coerente com meus pensamentos ❤️
#dia30vaisermaior #30m #ninguemsoltaamãodeninguem #lutecomoumamulher #todospelaeducação #elenão #juventudepensante em… https://t.co/6czI0t7oiB",1134411074701340672,0,1,0,0,0,0,0
"Gata, deixa eu te contar uma coisa no seu ouvidinho esquerdo... ❤️

#30M #Pelaeducação #semredução https://t.co/EfKHMcDwVQ",1133449878854656000,1,2,0,0,0,1,0
#Dia30EuVouTrabalhar https://t.co/YbCLY8OB3W,1134168428867198976,0,0,0,0,0,0,1
"@ProfSergiones @YouTube Curtam , só se quiserem #TsunamiDaEducacao",1147266959874166784,0,0,0,0,0,0,1
"Pra considerar números frios, o importante é que é grande em nossos corações...kkkkkkkkkkkkkkkkkkk
#Marolinha30M #Dia30EuVouTrabalhar https://t.co/6CsVKam34w",1134239751064760322,1,0,0,0,0,2,0
"GloboNews engole essa, em vez de tentar diminuir a grandiosa manifestação pró Bolsonaro.
#BrasilNasRuas 
#Bolsonaro https://t.co/F6ho5z407R",1133004046757978112,0,0,0,1,0,0,0
"#30MpelaEducacao 
#BrasilUrgente 
#BrasilNasRuas https://t.co/T2Ot1DvEEU",1134091677721927681,0,0,0,0,0,0,1
#BrasilPelaEducacao #30M #30MpelaEducacao https://t.co/BiX0Gm9uAV,1134229518787518465,0,0,0,0,0,0,1
"@mercialarruda Bingo
#Dia30MeuFilhoNaoVai",1133875918739574784,0,0,0,0,0,0,1
"Marcha das Margaridas levará mais de 100 mil a Brasília no dia 13. #Tsunami13A #MarchaDasMargaridas #Dia13ÉRua

CONFIRA https://t.co/9GruwnLkRP #PCdoB65 Secretaria Nacional de Mulheres do PCdoB",1159813525210054656,1,1,0,0,0,0,0
#TodosPelaEducação #NaRuaPelaEducacao,1128818328896716803,0,0,0,0,0,0,1
#TsunamiDaEducacao https://t.co/eq6iE0D7Zg,1128395137464307713,0,0,0,0,0,0,2
#30Mpelaeducacao #30M https://t.co/tjbpB1D4s4,1134239453126569984,0,0,0,0,0,0,1
"Não duvido da educação, só não sei se ela é mais forte do que a corrupção brasileira.
#TsunamiDaEducação #15M #NaRuaPelaEducação #todospelaeducação #Grevenacionaldaeducacao #IdiotasUteis #ForaBolsonaro #15MGreveGeral 

📸: Kleyvson Santos/@folhape https://t.co/qvjQeeOVid",1128803925103190019,0,0,0,0,0,1,0
"Se o povo se unir, Bolsonaro vai cair...
 #DeusBrasilBolsonaro
#ImpeachmentBolsonaro #MBLtraidoresdaPatria #RodrigoMaiaTraidorMor #Dia26EuVou #Dia30VaiSerMaior #TsunamiDaEducacao #BoldonaroNossoPresidente #BolsonaroNossoPresidente #BolsonaroTemRazao #DeusBrasilBolsonaro #Dia26 https://t.co/ZrZHnsrIIP",1130049520556040192,1,0,0,0,0,1,0
"Bolsonaro apanhou dos estudantes aqui, e apanhou dos EUA por lá. O cara é vergonha mundial.

#todospelaeducacao 
#BrasilComWeintraub 
#BoicoteJornalNacional 
Flávio Bolsonaro https://t.co/jhH8BFGa5J",1128844547797200896,0,0,0,1,0,0,0
"@IvanildoSouzaS3 @senadorhumberto ACHEI UMA FOTO SUA!!!
#Dia30EuVouTrabalhar https://t.co/Vf9ulFG2so",1134165191543988224,0,0,0,0,0,0,1
#TsunamiDaEducação https://t.co/cISPbGY7rF,1128434646335750144,0,0,0,0,0,0,1
"@SF_Moro #BrasilNasRuas 
Vai ser assim, sempre que o Brasil precisar, Exmo. Sr Ministro!",1132780400215044103,1,0,0,1,0,1,1
@vanessa21nob @Matheusscudela @felipe_maellaro @leandrobeguoci Pulso? Vc chama de pulso o toma lá da cá? A venda da moral e ética? Se for realmente não temos nenhum pulso. Siga a vida imaginado o Que passa nesse seu mundo! #BrasilNasRuas,1133039986385850370,0,0,0,1,0,0,0
"Vejam todos os twitter  no Brasil , Brasileiros querem justiça #TsunamiDaEducacao #13A https://t.co/ffq2SitRUi",1160786065059405824,0,0,0,1,0,0,0
#BrasilNasRuas https://t.co/WiUK2sHHGC,1132794102481866752,0,0,0,0,0,0,1
ASSITAM !!!!!!!!!! URGENTE - Manifestações João Pessoa PB   https://t.co/MFSSgqUREe   #Dia30EuVouTrabalhar,1134215772232978432,0,0,1,0,0,0,0
“A educação é a arma mais poderosa que você pode usar para mudar o mundo” – Nelson Mandela #30MpelaEducacao #EducacaoNaoeBalburdia #EducacaoECoisaSeria #todospelaeducacao #Professoresunidos #SiguemeYTeSigoVOX #SIGUEMEYTESIGO #SiguemeYTeSigoAlInstante #FolloForFolloBack,1134237872020697088,0,0,0,0,0,0,1
Nas redes sociais ..#BrasilComWeintraub na vida real...#TsunamiDaEducação #NaRuaPelaEducação essa é a diferença. Na rua não tem robô do Carluxo não.,1128799835547680768,0,0,0,1,0,0,0
"Registros dos atos de hoje, em Aracati-CE!

#TsunamidaEducação #15M #30M #NaRuaPelaEducação #EuDefendoAEducação #UNE https://t.co/roc8viWVel",1128785873703723008,0,0,0,0,0,0,1
#Dia30MeuFilhoNaoVai  não mesmo https://t.co/l4qsnY6DH7,1133845999225643008,0,0,0,1,0,0,0
@OlavoOpressor 😂😂😂😂😂👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼 #BrasilNasRuas,1132789604967260160,0,0,0,0,0,1,0
"@paulacamara_ @ricardorprata Parabéns a todas essas guerreiras q mais uma vez não se omitiram, mas como a história sempre mostrou a força q só vcs tem.
Vcs mulheres merecem todo o nosso respeito e admiração.
#BrasilNasRuas",1132778514627874818,1,1,0,0,0,0,0
